image,map,fixation
COCO_train2014_000000015794.jpg,COCO_train2014_000000015794.png,COCO_train2014_000000015794.bmp
COCO_train2014_000000016089.jpg,COCO_train2014_000000016089.png,COCO_train2014_000000016089.bmp
COCO_train2014_000000016113.jpg,COCO_train2014_000000016113.png,COCO_train2014_000000016113.bmp
COCO_train2014_000000016114.jpg,COCO_train2014_000000016114.png,COCO_train2014_000000016114.bmp
COCO_train2014_000000016273.jpg,COCO_train2014_000000016273.png,COCO_train2014_000000016273.bmp
COCO_train2014_000000016297.jpg,COCO_train2014_000000016297.png,COCO_train2014_000000016297.bmp
COCO_train2014_000000016342.jpg,COCO_train2014_000000016342.png,COCO_train2014_000000016342.bmp
COCO_train2014_000000016364.jpg,COCO_train2014_000000016364.png,COCO_train2014_000000016364.bmp
COCO_train2014_000000016470.jpg,COCO_train2014_000000016470.png,COCO_train2014_000000016470.bmp
COCO_train2014_000000016496.jpg,COCO_train2014_000000016496.png,COCO_train2014_000000016496.bmp
COCO_train2014_000000016525.jpg,COCO_train2014_000000016525.png,COCO_train2014_000000016525.bmp
COCO_train2014_000000016737.jpg,COCO_train2014_000000016737.png,COCO_train2014_000000016737.bmp
COCO_train2014_000000016741.jpg,COCO_train2014_000000016741.png,COCO_train2014_000000016741.bmp
COCO_train2014_000000016957.jpg,COCO_train2014_000000016957.png,COCO_train2014_000000016957.bmp
COCO_train2014_000000017057.jpg,COCO_train2014_000000017057.png,COCO_train2014_000000017057.bmp
COCO_train2014_000000017076.jpg,COCO_train2014_000000017076.png,COCO_train2014_000000017076.bmp
COCO_train2014_000000017312.jpg,COCO_train2014_000000017312.png,COCO_train2014_000000017312.bmp
COCO_train2014_000000017401.jpg,COCO_train2014_000000017401.png,COCO_train2014_000000017401.bmp
COCO_train2014_000000017468.jpg,COCO_train2014_000000017468.png,COCO_train2014_000000017468.bmp
COCO_train2014_000000017675.jpg,COCO_train2014_000000017675.png,COCO_train2014_000000017675.bmp
COCO_train2014_000000017817.jpg,COCO_train2014_000000017817.png,COCO_train2014_000000017817.bmp
COCO_train2014_000000017839.jpg,COCO_train2014_000000017839.png,COCO_train2014_000000017839.bmp
COCO_train2014_000000017962.jpg,COCO_train2014_000000017962.png,COCO_train2014_000000017962.bmp
COCO_train2014_000000017967.jpg,COCO_train2014_000000017967.png,COCO_train2014_000000017967.bmp
COCO_train2014_000000017985.jpg,COCO_train2014_000000017985.png,COCO_train2014_000000017985.bmp
COCO_train2014_000000018041.jpg,COCO_train2014_000000018041.png,COCO_train2014_000000018041.bmp
COCO_train2014_000000018214.jpg,COCO_train2014_000000018214.png,COCO_train2014_000000018214.bmp
COCO_train2014_000000018256.jpg,COCO_train2014_000000018256.png,COCO_train2014_000000018256.bmp
COCO_train2014_000000018316.jpg,COCO_train2014_000000018316.png,COCO_train2014_000000018316.bmp
COCO_train2014_000000018439.jpg,COCO_train2014_000000018439.png,COCO_train2014_000000018439.bmp
COCO_train2014_000000018460.jpg,COCO_train2014_000000018460.png,COCO_train2014_000000018460.bmp
COCO_train2014_000000018473.jpg,COCO_train2014_000000018473.png,COCO_train2014_000000018473.bmp
COCO_train2014_000000018495.jpg,COCO_train2014_000000018495.png,COCO_train2014_000000018495.bmp
COCO_train2014_000000018535.jpg,COCO_train2014_000000018535.png,COCO_train2014_000000018535.bmp
COCO_train2014_000000018627.jpg,COCO_train2014_000000018627.png,COCO_train2014_000000018627.bmp
COCO_train2014_000000018641.jpg,COCO_train2014_000000018641.png,COCO_train2014_000000018641.bmp
COCO_train2014_000000018658.jpg,COCO_train2014_000000018658.png,COCO_train2014_000000018658.bmp
COCO_train2014_000000018780.jpg,COCO_train2014_000000018780.png,COCO_train2014_000000018780.bmp
COCO_train2014_000000018802.jpg,COCO_train2014_000000018802.png,COCO_train2014_000000018802.bmp
COCO_train2014_000000018816.jpg,COCO_train2014_000000018816.png,COCO_train2014_000000018816.bmp
COCO_train2014_000000018942.jpg,COCO_train2014_000000018942.png,COCO_train2014_000000018942.bmp
COCO_train2014_000000019074.jpg,COCO_train2014_000000019074.png,COCO_train2014_000000019074.bmp
COCO_train2014_000000019250.jpg,COCO_train2014_000000019250.png,COCO_train2014_000000019250.bmp
COCO_train2014_000000019450.jpg,COCO_train2014_000000019450.png,COCO_train2014_000000019450.bmp
COCO_train2014_000000019528.jpg,COCO_train2014_000000019528.png,COCO_train2014_000000019528.bmp
COCO_train2014_000000019546.jpg,COCO_train2014_000000019546.png,COCO_train2014_000000019546.bmp
COCO_train2014_000000019635.jpg,COCO_train2014_000000019635.png,COCO_train2014_000000019635.bmp
COCO_train2014_000000019695.jpg,COCO_train2014_000000019695.png,COCO_train2014_000000019695.bmp
COCO_train2014_000000019698.jpg,COCO_train2014_000000019698.png,COCO_train2014_000000019698.bmp
COCO_train2014_000000019707.jpg,COCO_train2014_000000019707.png,COCO_train2014_000000019707.bmp
COCO_train2014_000000019725.jpg,COCO_train2014_000000019725.png,COCO_train2014_000000019725.bmp
COCO_train2014_000000019828.jpg,COCO_train2014_000000019828.png,COCO_train2014_000000019828.bmp
COCO_train2014_000000019926.jpg,COCO_train2014_000000019926.png,COCO_train2014_000000019926.bmp
COCO_train2014_000000019980.jpg,COCO_train2014_000000019980.png,COCO_train2014_000000019980.bmp
COCO_train2014_000000019994.jpg,COCO_train2014_000000019994.png,COCO_train2014_000000019994.bmp
COCO_train2014_000000020133.jpg,COCO_train2014_000000020133.png,COCO_train2014_000000020133.bmp
COCO_train2014_000000020168.jpg,COCO_train2014_000000020168.png,COCO_train2014_000000020168.bmp
COCO_train2014_000000020172.jpg,COCO_train2014_000000020172.png,COCO_train2014_000000020172.bmp
COCO_train2014_000000020182.jpg,COCO_train2014_000000020182.png,COCO_train2014_000000020182.bmp
COCO_train2014_000000020279.jpg,COCO_train2014_000000020279.png,COCO_train2014_000000020279.bmp
COCO_train2014_000000020418.jpg,COCO_train2014_000000020418.png,COCO_train2014_000000020418.bmp
COCO_train2014_000000020421.jpg,COCO_train2014_000000020421.png,COCO_train2014_000000020421.bmp
COCO_train2014_000000020588.jpg,COCO_train2014_000000020588.png,COCO_train2014_000000020588.bmp
COCO_train2014_000000020619.jpg,COCO_train2014_000000020619.png,COCO_train2014_000000020619.bmp
COCO_train2014_000000020768.jpg,COCO_train2014_000000020768.png,COCO_train2014_000000020768.bmp
COCO_train2014_000000020769.jpg,COCO_train2014_000000020769.png,COCO_train2014_000000020769.bmp
COCO_train2014_000000020770.jpg,COCO_train2014_000000020770.png,COCO_train2014_000000020770.bmp
COCO_train2014_000000020888.jpg,COCO_train2014_000000020888.png,COCO_train2014_000000020888.bmp
COCO_train2014_000000020966.jpg,COCO_train2014_000000020966.png,COCO_train2014_000000020966.bmp
COCO_train2014_000000021003.jpg,COCO_train2014_000000021003.png,COCO_train2014_000000021003.bmp
COCO_train2014_000000021095.jpg,COCO_train2014_000000021095.png,COCO_train2014_000000021095.bmp
COCO_train2014_000000021175.jpg,COCO_train2014_000000021175.png,COCO_train2014_000000021175.bmp
COCO_train2014_000000021268.jpg,COCO_train2014_000000021268.png,COCO_train2014_000000021268.bmp
COCO_train2014_000000021320.jpg,COCO_train2014_000000021320.png,COCO_train2014_000000021320.bmp
COCO_train2014_000000021343.jpg,COCO_train2014_000000021343.png,COCO_train2014_000000021343.bmp
COCO_train2014_000000021353.jpg,COCO_train2014_000000021353.png,COCO_train2014_000000021353.bmp
COCO_train2014_000000021451.jpg,COCO_train2014_000000021451.png,COCO_train2014_000000021451.bmp
COCO_train2014_000000021462.jpg,COCO_train2014_000000021462.png,COCO_train2014_000000021462.bmp
COCO_train2014_000000021497.jpg,COCO_train2014_000000021497.png,COCO_train2014_000000021497.bmp
COCO_train2014_000000021534.jpg,COCO_train2014_000000021534.png,COCO_train2014_000000021534.bmp
COCO_train2014_000000021622.jpg,COCO_train2014_000000021622.png,COCO_train2014_000000021622.bmp
COCO_train2014_000000021676.jpg,COCO_train2014_000000021676.png,COCO_train2014_000000021676.bmp
COCO_train2014_000000021740.jpg,COCO_train2014_000000021740.png,COCO_train2014_000000021740.bmp
COCO_train2014_000000021780.jpg,COCO_train2014_000000021780.png,COCO_train2014_000000021780.bmp
COCO_train2014_000000021801.jpg,COCO_train2014_000000021801.png,COCO_train2014_000000021801.bmp
COCO_train2014_000000021868.jpg,COCO_train2014_000000021868.png,COCO_train2014_000000021868.bmp
COCO_train2014_000000021942.jpg,COCO_train2014_000000021942.png,COCO_train2014_000000021942.bmp
COCO_train2014_000000021981.jpg,COCO_train2014_000000021981.png,COCO_train2014_000000021981.bmp
COCO_train2014_000000022012.jpg,COCO_train2014_000000022012.png,COCO_train2014_000000022012.bmp
COCO_train2014_000000022014.jpg,COCO_train2014_000000022014.png,COCO_train2014_000000022014.bmp
COCO_train2014_000000022145.jpg,COCO_train2014_000000022145.png,COCO_train2014_000000022145.bmp
COCO_train2014_000000022226.jpg,COCO_train2014_000000022226.png,COCO_train2014_000000022226.bmp
COCO_train2014_000000022281.jpg,COCO_train2014_000000022281.png,COCO_train2014_000000022281.bmp
COCO_train2014_000000022326.jpg,COCO_train2014_000000022326.png,COCO_train2014_000000022326.bmp
COCO_train2014_000000022374.jpg,COCO_train2014_000000022374.png,COCO_train2014_000000022374.bmp
COCO_train2014_000000022411.jpg,COCO_train2014_000000022411.png,COCO_train2014_000000022411.bmp
COCO_train2014_000000022440.jpg,COCO_train2014_000000022440.png,COCO_train2014_000000022440.bmp
COCO_train2014_000000022484.jpg,COCO_train2014_000000022484.png,COCO_train2014_000000022484.bmp
COCO_train2014_000000022529.jpg,COCO_train2014_000000022529.png,COCO_train2014_000000022529.bmp
COCO_train2014_000000022536.jpg,COCO_train2014_000000022536.png,COCO_train2014_000000022536.bmp
COCO_train2014_000000022564.jpg,COCO_train2014_000000022564.png,COCO_train2014_000000022564.bmp
COCO_train2014_000000022650.jpg,COCO_train2014_000000022650.png,COCO_train2014_000000022650.bmp
COCO_train2014_000000022651.jpg,COCO_train2014_000000022651.png,COCO_train2014_000000022651.bmp
COCO_train2014_000000022658.jpg,COCO_train2014_000000022658.png,COCO_train2014_000000022658.bmp
COCO_train2014_000000022696.jpg,COCO_train2014_000000022696.png,COCO_train2014_000000022696.bmp
COCO_train2014_000000022796.jpg,COCO_train2014_000000022796.png,COCO_train2014_000000022796.bmp
COCO_train2014_000000022871.jpg,COCO_train2014_000000022871.png,COCO_train2014_000000022871.bmp
COCO_train2014_000000022949.jpg,COCO_train2014_000000022949.png,COCO_train2014_000000022949.bmp
COCO_train2014_000000023015.jpg,COCO_train2014_000000023015.png,COCO_train2014_000000023015.bmp
COCO_train2014_000000023025.jpg,COCO_train2014_000000023025.png,COCO_train2014_000000023025.bmp
COCO_train2014_000000023089.jpg,COCO_train2014_000000023089.png,COCO_train2014_000000023089.bmp
COCO_train2014_000000023093.jpg,COCO_train2014_000000023093.png,COCO_train2014_000000023093.bmp
COCO_train2014_000000023098.jpg,COCO_train2014_000000023098.png,COCO_train2014_000000023098.bmp
COCO_train2014_000000023137.jpg,COCO_train2014_000000023137.png,COCO_train2014_000000023137.bmp
COCO_train2014_000000023194.jpg,COCO_train2014_000000023194.png,COCO_train2014_000000023194.bmp
COCO_train2014_000000023258.jpg,COCO_train2014_000000023258.png,COCO_train2014_000000023258.bmp
COCO_train2014_000000023315.jpg,COCO_train2014_000000023315.png,COCO_train2014_000000023315.bmp
COCO_train2014_000000023424.jpg,COCO_train2014_000000023424.png,COCO_train2014_000000023424.bmp
COCO_train2014_000000023434.jpg,COCO_train2014_000000023434.png,COCO_train2014_000000023434.bmp
COCO_train2014_000000023539.jpg,COCO_train2014_000000023539.png,COCO_train2014_000000023539.bmp
COCO_train2014_000000023639.jpg,COCO_train2014_000000023639.png,COCO_train2014_000000023639.bmp
COCO_train2014_000000023760.jpg,COCO_train2014_000000023760.png,COCO_train2014_000000023760.bmp
COCO_train2014_000000023874.jpg,COCO_train2014_000000023874.png,COCO_train2014_000000023874.bmp
COCO_train2014_000000023908.jpg,COCO_train2014_000000023908.png,COCO_train2014_000000023908.bmp
COCO_train2014_000000023914.jpg,COCO_train2014_000000023914.png,COCO_train2014_000000023914.bmp
COCO_train2014_000000023957.jpg,COCO_train2014_000000023957.png,COCO_train2014_000000023957.bmp
COCO_train2014_000000024002.jpg,COCO_train2014_000000024002.png,COCO_train2014_000000024002.bmp
COCO_train2014_000000024030.jpg,COCO_train2014_000000024030.png,COCO_train2014_000000024030.bmp
COCO_train2014_000000024042.jpg,COCO_train2014_000000024042.png,COCO_train2014_000000024042.bmp
COCO_train2014_000000024072.jpg,COCO_train2014_000000024072.png,COCO_train2014_000000024072.bmp
COCO_train2014_000000024081.jpg,COCO_train2014_000000024081.png,COCO_train2014_000000024081.bmp
COCO_train2014_000000024105.jpg,COCO_train2014_000000024105.png,COCO_train2014_000000024105.bmp
COCO_train2014_000000024107.jpg,COCO_train2014_000000024107.png,COCO_train2014_000000024107.bmp
COCO_train2014_000000024132.jpg,COCO_train2014_000000024132.png,COCO_train2014_000000024132.bmp
COCO_train2014_000000024231.jpg,COCO_train2014_000000024231.png,COCO_train2014_000000024231.bmp
COCO_train2014_000000024401.jpg,COCO_train2014_000000024401.png,COCO_train2014_000000024401.bmp
COCO_train2014_000000024411.jpg,COCO_train2014_000000024411.png,COCO_train2014_000000024411.bmp
COCO_train2014_000000024436.jpg,COCO_train2014_000000024436.png,COCO_train2014_000000024436.bmp
COCO_train2014_000000024520.jpg,COCO_train2014_000000024520.png,COCO_train2014_000000024520.bmp
COCO_train2014_000000024571.jpg,COCO_train2014_000000024571.png,COCO_train2014_000000024571.bmp
COCO_train2014_000000024712.jpg,COCO_train2014_000000024712.png,COCO_train2014_000000024712.bmp
COCO_train2014_000000024725.jpg,COCO_train2014_000000024725.png,COCO_train2014_000000024725.bmp
COCO_train2014_000000024730.jpg,COCO_train2014_000000024730.png,COCO_train2014_000000024730.bmp
COCO_train2014_000000024788.jpg,COCO_train2014_000000024788.png,COCO_train2014_000000024788.bmp
COCO_train2014_000000024859.jpg,COCO_train2014_000000024859.png,COCO_train2014_000000024859.bmp
COCO_train2014_000000024912.jpg,COCO_train2014_000000024912.png,COCO_train2014_000000024912.bmp
COCO_train2014_000000024939.jpg,COCO_train2014_000000024939.png,COCO_train2014_000000024939.bmp
COCO_train2014_000000024948.jpg,COCO_train2014_000000024948.png,COCO_train2014_000000024948.bmp
COCO_train2014_000000025058.jpg,COCO_train2014_000000025058.png,COCO_train2014_000000025058.bmp
COCO_train2014_000000025167.jpg,COCO_train2014_000000025167.png,COCO_train2014_000000025167.bmp
COCO_train2014_000000025174.jpg,COCO_train2014_000000025174.png,COCO_train2014_000000025174.bmp
COCO_train2014_000000025192.jpg,COCO_train2014_000000025192.png,COCO_train2014_000000025192.bmp
COCO_train2014_000000025388.jpg,COCO_train2014_000000025388.png,COCO_train2014_000000025388.bmp
COCO_train2014_000000025414.jpg,COCO_train2014_000000025414.png,COCO_train2014_000000025414.bmp
COCO_train2014_000000025485.jpg,COCO_train2014_000000025485.png,COCO_train2014_000000025485.bmp
COCO_train2014_000000025506.jpg,COCO_train2014_000000025506.png,COCO_train2014_000000025506.bmp
COCO_train2014_000000025549.jpg,COCO_train2014_000000025549.png,COCO_train2014_000000025549.bmp
COCO_train2014_000000025628.jpg,COCO_train2014_000000025628.png,COCO_train2014_000000025628.bmp
COCO_train2014_000000025673.jpg,COCO_train2014_000000025673.png,COCO_train2014_000000025673.bmp
COCO_train2014_000000025729.jpg,COCO_train2014_000000025729.png,COCO_train2014_000000025729.bmp
COCO_train2014_000000025746.jpg,COCO_train2014_000000025746.png,COCO_train2014_000000025746.bmp
COCO_train2014_000000025803.jpg,COCO_train2014_000000025803.png,COCO_train2014_000000025803.bmp
COCO_train2014_000000025994.jpg,COCO_train2014_000000025994.png,COCO_train2014_000000025994.bmp
COCO_train2014_000000026052.jpg,COCO_train2014_000000026052.png,COCO_train2014_000000026052.bmp
COCO_train2014_000000026097.jpg,COCO_train2014_000000026097.png,COCO_train2014_000000026097.bmp
COCO_train2014_000000026274.jpg,COCO_train2014_000000026274.png,COCO_train2014_000000026274.bmp
COCO_train2014_000000026294.jpg,COCO_train2014_000000026294.png,COCO_train2014_000000026294.bmp
COCO_train2014_000000026454.jpg,COCO_train2014_000000026454.png,COCO_train2014_000000026454.bmp
COCO_train2014_000000026506.jpg,COCO_train2014_000000026506.png,COCO_train2014_000000026506.bmp
COCO_train2014_000000026577.jpg,COCO_train2014_000000026577.png,COCO_train2014_000000026577.bmp
COCO_train2014_000000026647.jpg,COCO_train2014_000000026647.png,COCO_train2014_000000026647.bmp
COCO_train2014_000000026780.jpg,COCO_train2014_000000026780.png,COCO_train2014_000000026780.bmp
COCO_train2014_000000026783.jpg,COCO_train2014_000000026783.png,COCO_train2014_000000026783.bmp
COCO_train2014_000000026829.jpg,COCO_train2014_000000026829.png,COCO_train2014_000000026829.bmp
COCO_train2014_000000026893.jpg,COCO_train2014_000000026893.png,COCO_train2014_000000026893.bmp
COCO_train2014_000000027046.jpg,COCO_train2014_000000027046.png,COCO_train2014_000000027046.bmp
COCO_train2014_000000027149.jpg,COCO_train2014_000000027149.png,COCO_train2014_000000027149.bmp
COCO_train2014_000000027302.jpg,COCO_train2014_000000027302.png,COCO_train2014_000000027302.bmp
COCO_train2014_000000027424.jpg,COCO_train2014_000000027424.png,COCO_train2014_000000027424.bmp
COCO_train2014_000000027482.jpg,COCO_train2014_000000027482.png,COCO_train2014_000000027482.bmp
COCO_train2014_000000027510.jpg,COCO_train2014_000000027510.png,COCO_train2014_000000027510.bmp
COCO_train2014_000000027556.jpg,COCO_train2014_000000027556.png,COCO_train2014_000000027556.bmp
COCO_train2014_000000027616.jpg,COCO_train2014_000000027616.png,COCO_train2014_000000027616.bmp
COCO_train2014_000000027627.jpg,COCO_train2014_000000027627.png,COCO_train2014_000000027627.bmp
